plot,old_plot,year,month,day,date,survey_date,start_time1,start_time1.1,end_time1,end_time1.1,type,duration,region,region_code,subregion,subregion_code,zone,cluster,cluster_size,survey_method,Tylercomment,quality1,quality2,quality1_date,quality2_date,prop_surveyed,Selection_Method,Sighting_code,species,group,final_nests,final_centroids,final_decision_comment,Count_Nests_found,Count_Probable_nest,Count_Pairs,Count_Male,Count_Female,Count_Unknown_sex,Incidentals.Off_Plot_Birds_Seen_Y.N,GIS_UTM_ZONE,UTM_SW_Easting,UTM_SW_Northing,UTM_NW_Easting,UTM_NW_Northing,UTM_NE_Easting,UTM_NE_Northing,UTM_SE_Easting,UTM_SE_Northing,plot_area,snow_cover,habitat,X1.Region,X2.Zone,X3.Plot,X4.Area,X5.Land,X6.Elev,X7.Hab,X8.Pgood,X9.Pfair,X10.Ppoor,X12.UniqueZone,clusterID,surveyID,plotID,camp,number
COI-IntB,B,2006,6,22,22-Jun-06,22-Jun-06,13:11,13:11,14:58,14:58,INTENSIVE,0.074305556,Southampton,4,Coats Island,4.2,699_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,Field Modified GIS selected,1,LALO,Passerines,NA,NA,,0,0,0,2,1,0,not recorded,17,423539.9999,6971432,423839.9999,6971432,423839.9999,6971032,423539.9999,6971032,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:11.COI-IntB.June 22, 2006",COI-IntB.2006,COI,6
COI-IntB,B,2006,6,22,22-Jun-06,22-Jun-06,13:11,13:11,14:58,14:58,INTENSIVE,0.074305556,Southampton,4,Coats Island,4.2,699_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,Field Modified GIS selected,1,REPH,Shorebirds,NA,NA,,0,0,0,1,1,0,not recorded,17,423539.9999,6971432,423839.9999,6971432,423839.9999,6971032,423539.9999,6971032,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:11.COI-IntB.June 22, 2006",COI-IntB.2006,COI,4
COI-IntB,B,2006,6,22,22-Jun-06,22-Jun-06,13:11,13:11,14:58,14:58,INTENSIVE,0.074305556,Southampton,4,Coats Island,4.2,699_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,Field Modified GIS selected,1,SESA,Shorebirds,NA,NA,,0,0,2,0,0,0,not recorded,17,423539.9999,6971432,423839.9999,6971432,423839.9999,6971032,423539.9999,6971032,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:11.COI-IntB.June 22, 2006",COI-IntB.2006,COI,4
COI-IntC,C,2006,6,14,14-Jun-06,14-Jun-06,14:00,14:00,15:36,15:36,INTENSIVE,0.066666667,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,CAGO,Waterfowl,NA,NA,,2,0,1,0,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:00.COI-IntC.June 14, 2006",COI-IntC.2006,COI,6
COI-IntC,C,2006,6,14,14-Jun-06,14-Jun-06,14:00,14:00,15:36,15:36,INTENSIVE,0.066666667,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,KIEI,Waterfowl,NA,NA,,0,0,1,0,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:00.COI-IntC.June 14, 2006",COI-IntC.2006,COI,2
COI-IntC,C,2006,6,14,14-Jun-06,14-Jun-06,14:00,14:00,15:36,15:36,INTENSIVE,0.066666667,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,LALO,Passerines,NA,NA,,0,0,0,3,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:00.COI-IntC.June 14, 2006",COI-IntC.2006,COI,6
COI-IntC,C,2006,6,14,14-Jun-06,14-Jun-06,14:00,14:00,15:36,15:36,INTENSIVE,0.066666667,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,REPH,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:00.COI-IntC.June 14, 2006",COI-IntC.2006,COI,2
COI-IntC,C,2006,6,14,14-Jun-06,14-Jun-06,14:00,14:00,15:36,15:36,INTENSIVE,0.066666667,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,SESA,Shorebirds,NA,NA,,0,0,5,0,0,2,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:00.COI-IntC.June 14, 2006",COI-IntC.2006,COI,14
COI-IntC,C,2006,6,14,14-Jun-06,14-Jun-06,14:00,14:00,15:36,15:36,INTENSIVE,0.066666667,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,SNGO,Waterfowl,NA,NA,,2,0,0,0,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:00.COI-IntC.June 14, 2006",COI-IntC.2006,COI,4
COI-IntC,C,2006,6,25,25-Jun-06,25-Jun-06,12:43,12:43,14:12,14:12,INTENSIVE,0.061805556,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,KIEI,Waterfowl,NA,NA,,1,0,1,0,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:43.COI-IntC.June 25, 2006",COI-IntC.2006,COI,4
COI-IntC,C,2006,6,25,25-Jun-06,25-Jun-06,12:43,12:43,14:12,14:12,INTENSIVE,0.061805556,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,LALO,Passerines,NA,NA,,0,0,2,1,1,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:43.COI-IntC.June 25, 2006",COI-IntC.2006,COI,8
COI-IntC,C,2006,6,25,25-Jun-06,25-Jun-06,12:43,12:43,14:12,14:12,INTENSIVE,0.061805556,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,PALO,Waterfowl,NA,NA,,0,0,1,0,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:43.COI-IntC.June 25, 2006",COI-IntC.2006,COI,2
COI-IntC,C,2006,6,25,25-Jun-06,25-Jun-06,12:43,12:43,14:12,14:12,INTENSIVE,0.061805556,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,REPH,Shorebirds,NA,NA,,1,0,0,0,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:43.COI-IntC.June 25, 2006",COI-IntC.2006,COI,2
COI-IntC,C,2006,6,25,25-Jun-06,25-Jun-06,12:43,12:43,14:12,14:12,INTENSIVE,0.061805556,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,SESA,Shorebirds,NA,NA,,0,0,1,1,0,4,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:43.COI-IntC.June 25, 2006",COI-IntC.2006,COI,12
COI-IntC,C,2006,6,25,25-Jun-06,25-Jun-06,12:43,12:43,14:12,14:12,INTENSIVE,0.061805556,Southampton,4,Coats Island,4.2,492_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,SNGO,Waterfowl,NA,NA,,1,0,0,0,0,0,yes,17,435281.9999,6975976,435581.9999,6975976,435581.9999,6975576,435281.9999,6975576,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:43.COI-IntC.June 25, 2006",COI-IntC.2006,COI,2
COI-IntD,D,2006,6,14,14-Jun-06,14-Jun-06,15:50,15:50,17:10,17:10,INTENSIVE,0.055555556,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,CAGO,Waterfowl,NA,NA,,3,0,0,0,0,3,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:50.COI-IntD.June 14, 2006",COI-IntD.2006,COI,12
COI-IntD,D,2006,6,14,14-Jun-06,14-Jun-06,15:50,15:50,17:10,17:10,INTENSIVE,0.055555556,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,KIEI,Waterfowl,NA,NA,,0,0,1,0,0,0,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:50.COI-IntD.June 14, 2006",COI-IntD.2006,COI,2
COI-IntD,D,2006,6,14,14-Jun-06,14-Jun-06,15:50,15:50,17:10,17:10,INTENSIVE,0.055555556,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,LALO,Passerines,NA,NA,,0,0,1,5,0,0,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:50.COI-IntD.June 14, 2006",COI-IntD.2006,COI,12
COI-IntD,D,2006,6,14,14-Jun-06,14-Jun-06,15:50,15:50,17:10,17:10,INTENSIVE,0.055555556,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,SESA,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:50.COI-IntD.June 14, 2006",COI-IntD.2006,COI,2
COI-IntD,D,2006,6,25,25-Jun-06,25-Jun-06,10:10,10:10,11:22,11:22,INTENSIVE,0.05,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,AMGP,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:10.COI-IntD.June 25, 2006",COI-IntD.2006,COI,2
COI-IntD,D,2006,6,25,25-Jun-06,25-Jun-06,10:10,10:10,11:22,11:22,INTENSIVE,0.05,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,CAGO,Waterfowl,NA,NA,,3,0,0,0,0,0,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:10.COI-IntD.June 25, 2006",COI-IntD.2006,COI,6
COI-IntD,D,2006,6,25,25-Jun-06,25-Jun-06,10:10,10:10,11:22,11:22,INTENSIVE,0.05,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,DUNL,Shorebirds,NA,NA,,1,0,0,0,0,1,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:10.COI-IntD.June 25, 2006",COI-IntD.2006,COI,4
COI-IntD,D,2006,6,25,25-Jun-06,25-Jun-06,10:10,10:10,11:22,11:22,INTENSIVE,0.05,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,LALO,Passerines,NA,NA,,0,0,2,1,1,0,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:10.COI-IntD.June 25, 2006",COI-IntD.2006,COI,8
COI-IntD,D,2006,6,25,25-Jun-06,25-Jun-06,10:10,10:10,11:22,11:22,INTENSIVE,0.05,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,LTDU,Waterfowl,NA,NA,,0,0,0,0,1,0,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:10.COI-IntD.June 25, 2006",COI-IntD.2006,COI,2
COI-IntD,D,2006,6,25,25-Jun-06,25-Jun-06,10:10,10:10,11:22,11:22,INTENSIVE,0.05,Southampton,4,Coats Island,4.2,538_B_R4,NA,NA,rapid,,NA,2,,16-Oct-19,1,field selected,1,SESA,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,17,424348.9999,6975255,424648.9999,6975255,424648.9999,6974855,424348.9999,6974855,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:10.COI-IntD.June 25, 2006",COI-IntD.2006,COI,2
FISH-IntF,Fish-F,2007,6,18,18-Jun-07,18-Jun-07,16:10,16:10,17:30,17:30,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,LBDO,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"16:10.FISH-IntF.June 18, 2007",FISH-IntF.2007,FIS,2
FISH-IntF,Fish-F,2007,6,12,12-Jun-07,12-Jun-07,18:10,18:10,19:20,19:20,INTENSIVE,0.048611111,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,RNPH,Shorebirds,NA,NA,,0,0,0,1,0,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"18:10.FISH-IntF.June 12, 2007",FISH-IntF.2007,FIS,2
FISH-IntF,Fish-F,2007,6,18,18-Jun-07,18-Jun-07,16:10,16:10,17:30,17:30,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,GWFG,Waterfowl,NA,NA,,1,0,0,0,0,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"16:10.FISH-IntF.June 18, 2007",FISH-IntF.2007,FIS,2
FISH-IntF,Fish-F,2007,6,12,12-Jun-07,12-Jun-07,18:10,18:10,19:20,19:20,INTENSIVE,0.048611111,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,1,0,0,1,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"18:10.FISH-IntF.June 12, 2007",FISH-IntF.2007,FIS,4
FISH-IntF,Fish-F,2007,6,18,18-Jun-07,18-Jun-07,16:10,16:10,17:30,17:30,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,1,0,0,1,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"16:10.FISH-IntF.June 18, 2007",FISH-IntF.2007,FIS,4
FISH-IntF,Fish-F,2007,6,12,12-Jun-07,12-Jun-07,18:10,18:10,19:20,19:20,INTENSIVE,0.048611111,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,PESA,Shorebirds,NA,NA,,0,1,0,0,0,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"18:10.FISH-IntF.June 12, 2007",FISH-IntF.2007,FIS,2
FISH-IntF,Fish-F,2008,6,14,14-Jun-08,14-Jun-08,15:30,15:30,17:00,17:00,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,0,0,0,1,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"15:30.FISH-IntF.June 14, 2008",FISH-IntF.2008,FIS,2
FISH-IntF,Fish-F,2008,6,14,14-Jun-08,14-Jun-08,15:30,15:30,17:00,17:00,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,PAJA,Gull,NA,NA,,1,0,0,0,0,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"15:30.FISH-IntF.June 14, 2008",FISH-IntF.2008,FIS,2
FISH-IntF,Fish-F,2007,6,12,12-Jun-07,12-Jun-07,18:10,18:10,19:20,19:20,INTENSIVE,0.048611111,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,NOPI,Waterfowl,NA,NA,,0,0,1,0,0,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"18:10.FISH-IntF.June 12, 2007",FISH-IntF.2007,FIS,2
FISH-IntF,Fish-F,2007,6,18,18-Jun-07,18-Jun-07,16:10,16:10,17:30,17:30,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,PESA,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"16:10.FISH-IntF.June 18, 2007",FISH-IntF.2007,FIS,2
FISH-IntF,Fish-F,2007,6,12,12-Jun-07,12-Jun-07,18:10,18:10,19:20,19:20,INTENSIVE,0.048611111,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,CAGO,Waterfowl,NA,NA,,1,0,0,0,0,0,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"18:10.FISH-IntF.June 12, 2007",FISH-IntF.2007,FIS,2
FISH-IntF,Fish-F,2007,6,18,18-Jun-07,18-Jun-07,16:10,16:10,17:30,17:30,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,CAGO,Waterfowl,NA,NA,,1,0,0,0,0,1,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"16:10.FISH-IntF.June 18, 2007",FISH-IntF.2007,FIS,4
FISH-IntF,Fish-F,2007,6,18,18-Jun-07,18-Jun-07,16:10,16:10,17:30,17:30,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,2017_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,0,0,0,1,yes,8,504706,7695070,504707,7695470,505007,7695470,505007,7695070,0.12,NA,1,12.2,6564,69000,0.12,0.12,-5.281612069,1,1,0,0,12-6564,12-6564-1,"16:10.FISH-IntF.June 18, 2007",FISH-IntF.2007,FIS,2
FISH-IntG,Fish-G,2007,6,12,12-Jun-07,12-Jun-07,19:46,19:46,20:45,20:45,INTENSIVE,0.040972222,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,SACR,Cranes,NA,NA,,0,0,1,0,0,0,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"19:46.FISH-IntG.June 12, 2007",FISH-IntG.2007,FIS,2
FISH-IntG,Fish-G,2008,6,14,14-Jun-08,14-Jun-08,13:15,13:15,14:45,14:45,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"13:15.FISH-IntG.June 14, 2008",FISH-IntG.2008,FIS,2
FISH-IntG,Fish-G,2007,6,12,12-Jun-07,12-Jun-07,19:46,19:46,20:45,20:45,INTENSIVE,0.040972222,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"19:46.FISH-IntG.June 12, 2007",FISH-IntG.2007,FIS,2
FISH-IntG,Fish-G,2008,6,14,14-Jun-08,14-Jun-08,13:15,13:15,14:45,14:45,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,0,0,0,2,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"13:15.FISH-IntG.June 14, 2008",FISH-IntG.2008,FIS,4
FISH-IntG,Fish-G,2008,6,14,14-Jun-08,14-Jun-08,13:15,13:15,14:45,14:45,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,GWFG,Waterfowl,NA,NA,,2,0,0,0,0,0,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"13:15.FISH-IntG.June 14, 2008",FISH-IntG.2008,FIS,4
FISH-IntG,Fish-G,2007,6,18,18-Jun-07,18-Jun-07,14:30,14:30,15:40,15:40,INTENSIVE,0.048611111,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,PESA,Shorebirds,NA,NA,,0,0,0,0,0,2,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"14:30.FISH-IntG.June 18, 2007",FISH-IntG.2007,FIS,4
FISH-IntG,Fish-G,2007,6,18,18-Jun-07,18-Jun-07,14:30,14:30,15:40,15:40,INTENSIVE,0.048611111,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,1,0,0,0,1,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"14:30.FISH-IntG.June 18, 2007",FISH-IntG.2007,FIS,4
FISH-IntG,Fish-G,2008,6,14,14-Jun-08,14-Jun-08,13:15,13:15,14:45,14:45,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,NOPI,Waterfowl,NA,NA,,0,0,1,0,0,0,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"13:15.FISH-IntG.June 14, 2008",FISH-IntG.2008,FIS,2
FISH-IntG,Fish-G,2008,6,14,14-Jun-08,14-Jun-08,13:15,13:15,14:45,14:45,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1921_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,PESA,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,503810,7694830,503810,7695230,504110,7695230,504110,7694830,0.12,NA,1,12.2,6488,68743,0.12,0.12,-5.386219813,1,0.986,0,0.014,12-6488,12-6488-1,"13:15.FISH-IntG.June 14, 2008",FISH-IntG.2008,FIS,2
