"plot","old_plot","year","month","day","date","survey_date","start_time1","start_time1.1","end_time1","end_time1.1","type","duration","region","region_code","subregion","subregion_code","zone","cluster","cluster_size","survey_method","Tylercomment","quality1","quality2","quality1_date","quality2_date","prop_surveyed","Selection_Method","Sighting_code","species","group","final_nests","final_centroids","final_decision_comment","Count_Nests_found","Count_Probable_nest","Count_Pairs","Count_Male","Count_Female","Count_Unknown_sex","Incidentals.Off_Plot_Birds_Seen_Y.N","GIS_UTM_ZONE","UTM_SW_Easting","UTM_SW_Northing","UTM_NW_Easting","UTM_NW_Northing","UTM_NE_Easting","UTM_NE_Northing","UTM_SE_Easting","UTM_SE_Northing","plot_area","snow_cover","habitat","X1.Region","X2.Zone","X3.Plot","X4.Area","X5.Land","X6.Elev","X7.Hab","X8.Pgood","X9.Pfair","X10.Ppoor","X12.UniqueZone","X11.UniqueZone","number","plotID","camp"
"SHI-IntG","Int-1-5C (SHI#2 C)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Southampton","4","Southampton Island","4.1","18378_A_R4",NA,NA,"not applicable - final decision","",NA,3,"","May 1, 2016",NA,"GIS selected","0","REPH","Shorebirds",1,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",16,647850,7071750,352106.4813,7071735.595,352073.6543,7071387.139,647850,7071400,0.1225,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"SHI-IntG.2004","SHI"
"SHI-IntG","Int-1-5C (SHI#2 C)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Southampton","4","Southampton Island","4.1","18378_A_R4",NA,NA,"not applicable - final decision","",NA,3,"","May 1, 2016",NA,"GIS selected","0","SESA","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",16,647850,7071750,352106.4813,7071735.595,352073.6543,7071387.139,647850,7071400,0.1225,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"SHI-IntG.2004","SHI"
"SHI-IntH","Int-1-5D (SHI#2 D)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Southampton","4","Southampton Island","4.1","18183_A_R4",NA,NA,"not applicable - final decision","",NA,2,"","May 1, 2016",NA,"GIS selected","0","AMGP","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",17,352674.2346,7072215.292,353022.6894,7072182.464,352989.8614,7071834.009,NA,NA,0.1225,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"SHI-IntH.2004","SHI"
"SHI-IntH","Int-1-5D (SHI#2 D)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Southampton","4","Southampton Island","4.1","18183_A_R4",NA,NA,"not applicable - final decision","",NA,2,"","May 1, 2016",NA,"GIS selected","0","DUNL","Shorebirds",2,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",17,352674.2346,7072215.292,353022.6894,7072182.464,352989.8614,7071834.009,NA,NA,0.1225,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"SHI-IntH.2004","SHI"
"SHI-IntH","Int-1-5D (SHI#2 D)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Southampton","4","Southampton Island","4.1","18183_A_R4",NA,NA,"not applicable - final decision","",NA,2,"","May 1, 2016",NA,"GIS selected","0","SESA","Shorebirds",6,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",17,352674.2346,7072215.292,353022.6894,7072182.464,352989.8614,7071834.009,NA,NA,0.1225,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"SHI-IntH.2004","SHI"
"SHI-IntH","Int-1-5D (SHI#2 D)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Southampton","4","Southampton Island","4.1","18183_A_R4",NA,NA,"not applicable - final decision","",NA,2,"","May 1, 2016",NA,"GIS selected","0","WRSA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",17,352674.2346,7072215.292,353022.6894,7072182.464,352989.8614,7071834.009,NA,NA,0.1225,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"SHI-IntH.2004","SHI"
"SOPER-IntA","I-1",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8464_C3",NA,NA,"not applicable - final decision","",NA,1,"","May 30, 2019",NA,"GIS selected","0","REPH","Shorebirds",2,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586403,7320118,586803,7320118,586803,7319818,586403,7319818,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"SOPER-IntA.2003","SOP"
"SOPER-IntA","I-1",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8464_C3",NA,NA,"not applicable - final decision","",NA,1,"","May 30, 2019",NA,"GIS selected","0","WRSA","Shorebirds",4,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586403,7320118,586803,7320118,586803,7319818,586403,7319818,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"SOPER-IntA.2003","SOP"
"SOPER-IntB","I-2",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8590_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","REPH","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586729,7319457,587129,7319457,587129,7319157,586729,7319157,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"SOPER-IntB.2003","SOP"
"SOPER-IntB","I-2",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8590_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","WRSA","Shorebirds",6,2,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586729,7319457,587129,7319457,587129,7319157,586729,7319157,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"SOPER-IntB.2003","SOP"
"SOPER-IntC","I-3",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8591_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","BBPL","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586889,7318950,587289,7318950,587289,7318650,586889,7318650,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"SOPER-IntC.2003","SOP"
"SOPER-IntC","I-3",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8591_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","SESA","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586889,7318950,587289,7318950,587289,7318650,586889,7318650,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"SOPER-IntC.2003","SOP"
"SOPER-IntC","I-3",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8591_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","WRSA","Shorebirds",1,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586889,7318950,587289,7318950,587289,7318650,586889,7318650,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"SOPER-IntC.2003","SOP"
"SOPER-IntD","I-4",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8464_C3",NA,NA,"not applicable - final decision","",NA,1,"","May 30, 2019",NA,"GIS selected","0","DUNL","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586204,7320532,586604,7320532,586604,7320232,586204,7320232,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"SOPER-IntD.2003","SOP"
"SOPER-IntD","I-4",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8464_C3",NA,NA,"not applicable - final decision","",NA,1,"","May 30, 2019",NA,"GIS selected","0","REPH","Shorebirds",1,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586204,7320532,586604,7320532,586604,7320232,586204,7320232,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"SOPER-IntD.2003","SOP"
"SOPER-IntD","I-4",2003,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_8464_C3",NA,NA,"not applicable - final decision","",NA,1,"","May 30, 2019",NA,"GIS selected","0","WRSA","Shorebirds",2,3,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",18,586204,7320532,586604,7320532,586604,7320232,586204,7320232,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"SOPER-IntD.2003","SOP"
"TAG-IntA","Taglu-A",2008,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2008","October 1, 2019",NA,"field selected","0","RNPH","Shorebirds",6,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,"12.2",6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,"126414","12.6414",6,"TAG-IntA.2008","TAG"
"TAG-IntA","Taglu-A",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","PESA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,"12.2",6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,"126414","12.6414",1,"TAG-IntA.2006","TAG"
"TAG-IntA","Taglu-A",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","RNPH","Shorebirds",3,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,"12.2",6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,"126414","12.6414",3,"TAG-IntA.2006","TAG"
"TAG-IntA","Taglu-A",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","WHIM","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,"12.2",6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,"126414","12.6414",1,"TAG-IntA.2006","TAG"
"TAG-IntA","Taglu-A",2007,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2007","October 1, 2019",NA,"field selected","0","WISN","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,"12.2",6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,"126414","12.6414",1,"TAG-IntA.2007","TAG"
"TAG-IntB","Taglu-B",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","WHIM","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,"12.2",6341,67245,0.12,0.12,-5.322742189,1,1,0,0,"126341","12.6341",1,"TAG-IntB.2006","TAG"
"TAG-IntB","Taglu-B",2008,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2008","October 1, 2019",NA,"field selected","0","WHIM","Shorebirds",0,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,"12.2",6341,67245,0.12,0.12,-5.322742189,1,1,0,0,"126341","12.6341",0,"TAG-IntB.2008","TAG"
"TAG-IntB","Taglu-B",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","RNPH","Shorebirds",3,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,"12.2",6341,67245,0.12,0.12,-5.322742189,1,1,0,0,"126341","12.6341",3,"TAG-IntB.2006","TAG"
"TAG-IntB","Taglu-B",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","PESA","Shorebirds",1,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,"12.2",6341,67245,0.12,0.12,-5.322742189,1,1,0,0,"126341","12.6341",2,"TAG-IntB.2006","TAG"
"TAG-IntB","Taglu-B",2007,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2007","October 1, 2019",NA,"field selected","0","WHIM","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,"12.2",6341,67245,0.12,0.12,-5.322742189,1,1,0,0,"126341","12.6341",1,"TAG-IntB.2007","TAG"
"TAG-IntB","Taglu-B",2014,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2014","October 1, 2019",NA,"field selected","0","WHIM","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,"12.2",6341,67245,0.12,0.12,-5.322742189,1,1,0,0,"126341","12.6341",1,"TAG-IntB.2014","TAG"
"TAG-IntC","Taglu-C",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","STSA","Shorebirds",1,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,"12.2",6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,"126341","12.6341",2,"TAG-IntC.2006","TAG"
"TAG-IntC","Taglu-C",2008,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2008","October 1, 2019",NA,"field selected","0","STSA","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,"12.2",6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,"126341","12.6341",1,"TAG-IntC.2008","TAG"
"TAG-IntC","Taglu-C",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","PESA","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,"12.2",6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,"126341","12.6341",1,"TAG-IntC.2006","TAG"
"TAG-IntC","Taglu-C",2007,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2007","October 1, 2019",NA,"field selected","0","STSA","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,"12.2",6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,"126341","12.6341",1,"TAG-IntC.2007","TAG"
"TAG-IntD","Taglu-D",2014,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2014","October 1, 2019",NA,"field selected","0","WHIM","Shorebirds",3,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501198,7696218,501198,7696618,501498,7696618,501498,7696218,0.12,NA,1,"12.2",6341,67246,0.12,0.12,-5.364850998,1,1,0,0,"126341","12.6341",3,"TAG-IntD.2014","TAG"
"TAG-IntD","Taglu-D",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","PESA","Shorebirds",1,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501198,7696218,501198,7696618,501498,7696618,501498,7696218,0.12,NA,1,"12.2",6341,67246,0.12,0.12,-5.364850998,1,1,0,0,"126341","12.6341",2,"TAG-IntD.2006","TAG"
"TAG-IntD","Taglu-D",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1731_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","STSA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501198,7696218,501198,7696618,501498,7696618,501498,7696218,0.12,NA,1,"12.2",6341,67246,0.12,0.12,-5.364850998,1,1,0,0,"126341","12.6341",1,"TAG-IntD.2006","TAG"
"TAG-IntE","Taglu-E",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","STSA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501648,7696069,501648,7696469,501948,7696469,501948,7696069,0.12,NA,1,"12.2",6414,67498,0.12,0.108,-5.364722482,1,1,0,0,"126414","12.6414",1,"TAG-IntE.2006","TAG"
"TAG-IntE","Taglu-E",2008,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2008","October 1, 2019",NA,"field selected","0","HUGO","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501648,7696069,501648,7696469,501948,7696469,501948,7696069,0.12,NA,1,"12.2",6414,67498,0.12,0.108,-5.364722482,1,1,0,0,"126414","12.6414",1,"TAG-IntE.2008","TAG"
"TAG-IntE","Taglu-E",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","RNPH","Shorebirds",2,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501648,7696069,501648,7696469,501948,7696469,501948,7696069,0.12,NA,1,"12.2",6414,67498,0.12,0.108,-5.364722482,1,1,0,0,"126414","12.6414",2,"TAG-IntE.2006","TAG"
"TAG-IntE","Taglu-E",2013,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",NA,1,"","October 1, 2019",NA,"field selected","0","WHIM","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501648,7696069,501648,7696469,501948,7696469,501948,7696069,0.12,NA,1,"12.2",6414,67498,0.12,0.108,-5.364722482,1,1,0,0,"126414","12.6414",1,"TAG-IntE.2013","TAG"
"TAG-IntE","Taglu-E",2006,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2006","October 1, 2019",NA,"field selected","0","PESA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501648,7696069,501648,7696469,501948,7696469,501948,7696069,0.12,NA,1,"12.2",6414,67498,0.12,0.108,-5.364722482,1,1,0,0,"126414","12.6414",1,"TAG-IntE.2006","TAG"
"TAG-IntE","Taglu-E",2008,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Mackenzie","12","Mackenzie Gas Project Affected Areas","12.4","1825_R12_B_Z",NA,NA,"not applicable - final decision","",1,1,"May 1, 2008","October 1, 2019",NA,"field selected","0","RNPH","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",8,501648,7696069,501648,7696469,501948,7696469,501948,7696069,0.12,NA,1,"12.2",6414,67498,0.12,0.108,-5.364722482,1,1,0,0,"126414","12.6414",1,"TAG-IntE.2008","TAG"
"VIC-IntA","VIC-A",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","19134VI_C",NA,NA,"not applicable - final decision","",2,NA,"May 1, 2012","",NA,"field selected","0","PESA","Shorebirds",2,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,518983,7804761,518983,7805161,519283,7805163,519283,7804763,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"VIC-IntA.2012","VIC"
"VIC-IntA","VIC-A",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","19134VI_C",NA,NA,"not applicable - final decision","",2,NA,"May 1, 2012","",NA,"field selected","0","SESA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,518983,7804761,518983,7805161,519283,7805163,519283,7804763,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"VIC-IntA.2012","VIC"
"VIC-IntB","VIC-B",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","19135VI_C",NA,NA,"not applicable - final decision","",2,NA,"May 1, 2012","",NA,"field selected","0","PESA","Shorebirds",4,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,519681,7804858,519681,7805258,519981,7805258,519981,7804858,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"VIC-IntB.2012","VIC"
"VIC-IntB","VIC-B",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","19135VI_C",NA,NA,"not applicable - final decision","",2,NA,"May 1, 2012","",NA,"field selected","0","SESA","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,519681,7804858,519681,7805258,519981,7805258,519981,7804858,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"VIC-IntB.2012","VIC"
"VIC-IntC","VIC-C",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","18882VI_C",NA,NA,"not applicable - final decision","",1,NA,"May 1, 2012","",NA,"field selected","0","PESA","Shorebirds",3,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,518044,7805853,518044,7806252,518344,7806252,518344,7805850,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"VIC-IntC.2012","VIC"
